accountNo, accountType, issuerAccount, amount
00302901,2,00100021,1200000
00302902,2,00100022,1200000
00302903,2,00100023,1110000
00302904,2,00100024,1110000
00302905,2,00100025,1110000
00302906,2,00100026,1200000
00302907,2,00100027,1110000
00302908,2,00100028,1110000
00302909,2,00100029,930000
00302910,2,00100030,1200000
00302911,2,00100031,1110000
00302912,2,00100032,1200000
00302913,2,00100033,1110000
00302914,2,00100034,1020000
00302915,2,00100035,1110000
00302916,2,00100036,1200000
00302917,2,00100037,1200000
00302918,2,00100038,1200000
00302919,2,00100039,1110000
00302920,2,00100040,1110000
00302921,2,00100041,1110000
00302922,2,00100042,1110000
00302923,2,00100043,1110000
00302924,2,00100044,1110000
00302925,2,00100045,1110000
00302926,2,00100046,1020000
00302927,2,00100047,1110000
00302928,2,00100048,1200000
00302929,2,00100049,1110000
00302930,2,00100050,1110000
00302931,2,00100051,1200000
00302932,2,00100052,1200000
00302933,2,00100053,1110000
00302934,2,00100054,1020000
00302935,2,00100055,1110000
00302936,2,00100056,1200000
00302937,2,00100057,1110000
00302938,2,00100058,1110000
00302939,2,00100059,1110000
00302940,2,00100060,1110000
00302941,2,00100061,1110000
00302942,2,00100062,1110000
00302943,2,00100063,1110000
00302944,2,00100064,1110000
00302945,2,00100065,930000
00302946,2,00100066,1200000
00302947,2,00100067,1200000
00302948,2,00100068,930000
00302949,2,00100069,1200000
00302950,2,00100070,1200000
00302951,2,00100071,1200000
00302952,2,00100072,1020000
00302953,2,00100073,1110000
00302954,2,00100074,1020000
00302955,2,00100075,1110000
00302956,2,00100076,1110000
00302957,2,00100077,1200000
00302958,2,00100078,1110000
00302959,2,00100079,1020000
00302960,2,00100080,1200000
00302961,2,00100001,1110000
00302962,2,00100002,1020000
00302963,2,00100003,1020000
00302964,2,00100004,930000
00302965,2,00100005,1110000
00302966,2,00100006,1200000
00302967,2,00100007,1200000
00302968,2,00100008,1200000
00302969,2,00100009,1200000
00302970,2,00100010,1110000
00302971,2,00100011,1110000
00302972,2,00100012,1110000
00302973,2,00100013,1200000
00302974,2,00100014,1200000
00302975,2,00100015,1200000
00302976,2,00100016,1020000
00302977,2,00100017,1020000
00302978,2,00100018,1200000
00302979,2,00100019,1110000
00302980,2,00100020,1200000
00302981,2,00100021,1200000
00302982,2,00100022,1110000
00302983,2,00100023,1020000
00302984,2,00100024,1200000
00302985,2,00100025,1200000
00302986,2,00100026,930000
00302987,2,00100027,1020000
00302988,2,00100028,1020000
00302989,2,00100029,1110000
00302990,2,00100030,1020000
00302991,2,00100031,1110000
00302992,2,00100032,1110000
00302993,2,00100033,1020000
00302994,2,00100034,1020000
00302995,2,00100035,1110000
00302996,2,00100036,1200000
00302997,2,00100037,930000
00302998,2,00100038,1200000
00302999,2,00100039,1110000
00303000,2,00100040,1020000
00303001,2,00100041,1200000
00303002,2,00100042,1110000
00303003,2,00100043,1020000
00303004,2,00100044,1200000
00303005,2,00100045,1020000
00303006,2,00100046,930000
00303007,2,00100047,1110000
00303008,2,00100048,930000
00303009,2,00100049,1200000
00303010,2,00100050,1110000
00303011,2,00100051,1200000
00303012,2,00100052,1200000
00303013,2,00100053,1200000
00303014,2,00100054,1110000
00303015,2,00100055,1200000
00303016,2,00100056,1110000
00303017,2,00100057,1200000
00303018,2,00100058,1020000
00303019,2,00100059,1020000
00303020,2,00100060,1200000
00303021,2,00100061,1020000
00303022,2,00100062,1110000
00303023,2,00100063,1200000
00303024,2,00100064,1110000
00303025,2,00100065,1200000
00303026,2,00100066,1110000
00303027,2,00100067,1110000
00303028,2,00100068,1110000
00303029,2,00100069,1200000
00303030,2,00100070,1110000
00303031,2,00100071,1110000
00303032,2,00100072,1110000
00303033,2,00100073,1020000
00303034,2,00100074,1020000
00303035,2,00100075,1200000
00303036,2,00100076,1110000
00303037,2,00100077,1110000
00303038,2,00100078,1200000
00303039,2,00100079,1200000
00303040,2,00100080,1110000
00303041,2,00100001,1020000
00303042,2,00100002,840000
00303043,2,00100003,1200000
00303044,2,00100004,930000
00303045,2,00100005,1200000
00303046,2,00100006,1110000
00303047,2,00100007,1020000
00303048,2,00100008,1110000
00303049,2,00100009,1200000
00303050,2,00100010,1020000
00303051,2,00100011,1200000
00303052,2,00100012,1200000
00303053,2,00100013,930000
00303054,2,00100014,1200000
00303055,2,00100015,1200000
00303056,2,00100016,1200000
00303057,2,00100017,1200000
00303058,2,00100018,1020000
00303059,2,00100019,1200000
00303060,2,00100020,1110000
00303061,2,00100021,1110000
00303062,2,00100022,1200000
00303063,2,00100023,1200000
00303064,2,00100024,1020000
00303065,2,00100025,1200000
00303066,2,00100026,1110000
00303067,2,00100027,1200000
00303068,2,00100028,1020000
00303069,2,00100029,1110000
00303070,2,00100030,1110000
00303071,2,00100031,1110000
00303072,2,00100032,1200000
00303073,2,00100033,1200000
00303074,2,00100034,1200000
00303075,2,00100035,1020000
00303076,2,00100036,1200000
00303077,2,00100037,1200000
00303078,2,00100038,840000
00303079,2,00100039,1110000
00303080,2,00100040,1200000
00303081,2,00100041,1020000
00303082,2,00100042,1200000
00303083,2,00100043,1200000
00303084,2,00100044,1110000
00303085,2,00100045,1110000
00303086,2,00100046,1200000
00303087,2,00100047,1110000
00303088,2,00100048,1200000
00303089,2,00100049,1110000
00303090,2,00100050,1020000
00303091,2,00100051,1200000
00303092,2,00100052,1020000
00303093,2,00100053,1200000
00303094,2,00100054,1200000
00303095,2,00100055,1110000
00303096,2,00100056,1110000
00303097,2,00100057,1200000
00303098,2,00100058,930000
00303099,2,00100059,1020000
00303100,2,00100060,1110000
00303101,2,00100061,1200000
00303102,2,00100062,1110000
00303103,2,00100063,1110000
00303104,2,00100064,1200000
00303105,2,00100065,1200000
00303106,2,00100066,1110000
00303107,2,00100067,1200000
00303108,2,00100068,1110000
00303109,2,00100069,1200000
00303110,2,00100070,1110000
00303111,2,00100071,1110000
00303112,2,00100072,1110000
00303113,2,00100073,1200000
00303114,2,00100074,1020000
00303115,2,00100075,1200000
00303116,2,00100076,1020000
00303117,2,00100077,1200000
00303118,2,00100078,1110000
00303119,2,00100079,1110000
00303120,2,00100080,1200000
00303121,2,00100001,1200000
00303122,2,00100002,1110000
00303123,2,00100003,1110000
00303124,2,00100004,1200000
00303125,2,00100005,1200000
00303126,2,00100006,930000
00303127,2,00100007,1020000
00303128,2,00100008,1020000
00303129,2,00100009,1110000
00303130,2,00100010,1110000
00303131,2,00100011,1020000
00303132,2,00100012,1110000
00303133,2,00100013,1110000
00303134,2,00100014,1020000
00303135,2,00100015,1200000
00303136,2,00100016,1200000
00303137,2,00100017,1200000
00303138,2,00100018,1110000
00303139,2,00100019,1200000
00303140,2,00100020,1200000
00303141,2,00100021,1020000
00303142,2,00100022,1110000
00303143,2,00100023,930000
00303144,2,00100024,1200000
00303145,2,00100025,1020000
00303146,2,00100026,1110000
00303147,2,00100027,1020000
00303148,2,00100028,1110000
00303149,2,00100029,1020000
00303150,2,00100030,1200000
00303151,2,00100031,1200000
00303152,2,00100032,1110000
00303153,2,00100033,930000
00303154,2,00100034,1200000
00303155,2,00100035,1200000
00303156,2,00100036,1110000
00303157,2,00100037,1200000
00303158,2,00100038,1110000
00303159,2,00100039,1110000
00303160,2,00100040,1200000
00303161,2,00100041,1110000
00303162,2,00100042,1110000
00303163,2,00100043,1200000
00303164,2,00100044,1200000
00303165,2,00100045,930000
00303166,2,00100046,1110000
00303167,2,00100047,1110000
00303168,2,00100048,1110000
00303169,2,00100049,1110000
00303170,2,00100050,1020000
00303171,2,00100051,1200000
00303172,2,00100052,1200000
00303173,2,00100053,1200000
00303174,2,00100054,1110000
00303175,2,00100055,1200000
00303176,2,00100056,1200000
00303177,2,00100057,1200000
00303178,2,00100058,1020000
00303179,2,00100059,1110000
00303180,2,00100060,1200000
00303181,2,00100061,1200000
00303182,2,00100062,1200000
00303183,2,00100063,1200000
00303184,2,00100064,1110000
00303185,2,00100065,1110000
00303186,2,00100066,930000
00303187,2,00100067,1020000
00303188,2,00100068,1200000
00303189,2,00100069,1110000
00303190,2,00100070,1110000
00303191,2,00100071,1200000
00303192,2,00100072,1200000
00303193,2,00100073,1200000
00303194,2,00100074,930000
00303195,2,00100075,1110000
00303196,2,00100076,840000
00303197,2,00100077,1110000
00303198,2,00100078,1200000
00303199,2,00100079,1200000
00303200,2,00100080,1200000
00303201,2,00100001,1110000
00303202,2,00100002,1200000
00303203,2,00100003,930000
00303204,2,00100004,1200000
00303205,2,00100005,1110000
00303206,2,00100006,930000
00303207,2,00100007,1200000
00303208,2,00100008,1110000
00303209,2,00100009,1110000
00303210,2,00100010,1200000
00303211,2,00100011,930000
00303212,2,00100012,1110000
00303213,2,00100013,1110000
00303214,2,00100014,1200000
00303215,2,00100015,1020000
00303216,2,00100016,840000
00303217,2,00100017,1200000
00303218,2,00100018,1200000
00303219,2,00100019,1110000
00303220,2,00100020,1020000
00303221,2,00100021,1020000
00303222,2,00100022,1110000
00303223,2,00100023,1110000
00303224,2,00100024,1200000
00303225,2,00100025,1020000
00303226,2,00100026,1110000
00303227,2,00100027,1200000
00303228,2,00100028,1200000
00303229,2,00100029,1110000
00303230,2,00100030,1020000
00303231,2,00100031,1200000
00303232,2,00100032,1200000
00303233,2,00100033,1110000
00303234,2,00100034,840000
00303235,2,00100035,1200000
00303236,2,00100036,1200000
00303237,2,00100037,1020000
00303238,2,00100038,1020000
00303239,2,00100039,1110000
00303240,2,00100040,1110000
00303241,2,00100041,1020000
00303242,2,00100042,1110000
00303243,2,00100043,1110000
00303244,2,00100044,1110000
00303245,2,00100045,1020000
00303246,2,00100046,1200000
00303247,2,00100047,1110000
00303248,2,00100048,1110000
00303249,2,00100049,1200000
00303250,2,00100050,1110000
00303251,2,00100051,1200000
00303252,2,00100052,1020000
00303253,2,00100053,1110000
00303254,2,00100054,1110000
00303255,2,00100055,1110000
00303256,2,00100056,1020000
00303257,2,00100057,1110000
00303258,2,00100058,1200000
00303259,2,00100059,930000
00303260,2,00100060,1020000
00303261,2,00100061,1110000
00303262,2,00100062,1200000
00303263,2,00100063,1110000
00303264,2,00100064,1110000
00303265,2,00100065,1110000
00303266,2,00100066,1020000
00303267,2,00100067,1200000
00303268,2,00100068,1200000
00303269,2,00100069,1110000
00303270,2,00100070,1200000
00303271,2,00100071,1110000
00303272,2,00100072,1020000
00303273,2,00100073,1200000
00303274,2,00100074,1200000
00303275,2,00100075,1200000
00303276,2,00100076,1020000
00303277,2,00100077,1110000
00303278,2,00100078,1110000
00303279,2,00100079,1020000
00303280,2,00100080,1200000
00303281,2,00100001,1110000
00303282,2,00100002,1200000
00303283,2,00100003,1110000
00303284,2,00100004,1110000
00303285,2,00100005,1110000
00303286,2,00100006,1110000
00303287,2,00100007,1110000
00303288,2,00100008,1110000
00303289,2,00100009,1110000
00303290,2,00100010,1110000
00303291,2,00100011,1020000
00303292,2,00100012,1110000
00303293,2,00100013,1110000
00303294,2,00100014,1110000
00303295,2,00100015,1020000
00303296,2,00100016,1110000
00303297,2,00100017,1200000
00303298,2,00100018,1020000
00303299,2,00100019,1110000
00303300,2,00100020,1110000
00303301,2,00100021,1110000
00303302,2,00100022,1020000
00303303,2,00100023,1110000
00303304,2,00100024,1110000
00303305,2,00100025,1020000
00303306,2,00100026,1200000
00303307,2,00100027,1110000
00303308,2,00100028,1020000
00303309,2,00100029,1110000
00303310,2,00100030,1200000
00303311,2,00100031,1110000
00303312,2,00100032,1200000
00303313,2,00100033,1200000
00303314,2,00100034,1020000
00303315,2,00100035,1200000
00303316,2,00100036,1200000
00303317,2,00100037,1020000
00303318,2,00100038,1110000
00303319,2,00100039,1200000
00303320,2,00100040,930000
00303321,2,00100041,1200000
00303322,2,00100042,1200000
00303323,2,00100043,1200000
00303324,2,00100044,1200000
00303325,2,00100045,1110000
00303326,2,00100046,1200000
00303327,2,00100047,1200000
00303328,2,00100048,930000
00303329,2,00100049,1110000
00303330,2,00100050,1110000
00303331,2,00100051,1110000
00303332,2,00100052,1110000
00303333,2,00100053,1110000
00303334,2,00100054,1200000
00303335,2,00100055,1200000
00303336,2,00100056,1110000
00303337,2,00100057,1200000
00303338,2,00100058,1200000
00303339,2,00100059,1110000
00303340,2,00100060,1200000
00303341,2,00100061,1200000
00303342,2,00100062,1200000
00303343,2,00100063,930000
00303344,2,00100064,1020000
00303345,2,00100065,1200000
00303346,2,00100066,1020000
00303347,2,00100067,1020000
00303348,2,00100068,1200000
00303349,2,00100069,930000
00303350,2,00100070,930000
00303351,2,00100071,1200000
00303352,2,00100072,1200000
00303353,2,00100073,1110000
00303354,2,00100074,1200000
00303355,2,00100075,930000
00303356,2,00100076,1200000
00303357,2,00100077,930000
00303358,2,00100078,1110000
00303359,2,00100079,1200000
00303360,2,00100080,1200000
00303361,2,00100001,1110000
00303362,2,00100002,1020000
00303363,2,00100003,1020000
00303364,2,00100004,1200000
00303365,2,00100005,1110000
00303366,2,00100006,1200000
00303367,2,00100007,1200000
00303368,2,00100008,1020000
00303369,2,00100009,1110000
00303370,2,00100010,1200000
00303371,2,00100011,1200000
00303372,2,00100012,1200000
00303373,2,00100013,1200000
00303374,2,00100014,1110000
00303375,2,00100015,1110000
00303376,2,00100016,1110000
00303377,2,00100017,840000
00303378,2,00100018,1020000
00303379,2,00100019,1110000
00303380,2,00100020,1200000
00303381,2,00100021,930000
00303382,2,00100022,930000
00303383,2,00100023,1200000
00303384,2,00100024,1200000
00303385,2,00100025,1200000
00303386,2,00100026,1200000
00303387,2,00100027,1020000
00303388,2,00100028,1020000
00303389,2,00100029,1110000
00303390,2,00100030,1200000
00303391,2,00100031,1020000
00303392,2,00100032,1200000
00303393,2,00100033,1200000
00303394,2,00100034,1110000
00303395,2,00100035,1200000
00303396,2,00100036,1020000
00303397,2,00100037,1110000
00303398,2,00100038,1110000
00303399,2,00100039,1200000
00303400,2,00100040,1020000
00303401,2,00100041,1110000
00303402,2,00100042,1200000
00303403,2,00100043,1110000
00303404,2,00100044,1110000
00303405,2,00100045,1200000
00303406,2,00100046,1200000
00303407,2,00100047,1200000
00303408,2,00100048,1110000
00303409,2,00100049,1110000
00303410,2,00100050,1020000
00303411,2,00100051,1110000
00303412,2,00100052,1110000
00303413,2,00100053,1110000
00303414,2,00100054,1110000
00303415,2,00100055,1110000
00303416,2,00100056,1200000
00303417,2,00100057,1110000
00303418,2,00100058,1200000
00303419,2,00100059,1020000
00303420,2,00100060,1110000
00303421,2,00100061,930000
00303422,2,00100062,1200000
00303423,2,00100063,1020000
00303424,2,00100064,1110000
00303425,2,00100065,1200000
00303426,2,00100066,1110000
00303427,2,00100067,930000
00303428,2,00100068,1200000
00303429,2,00100069,1200000
00303430,2,00100070,1110000
00303431,2,00100071,1200000
00303432,2,00100072,1200000
00303433,2,00100073,1200000
00303434,2,00100074,1200000
00303435,2,00100075,1200000
00303436,2,00100076,1200000
00303437,2,00100077,1020000
00303438,2,00100078,1200000
00303439,2,00100079,1110000
00303440,2,00100080,1110000
00303441,2,00100001,1110000
00303442,2,00100002,1200000
00303443,2,00100003,1200000
00303444,2,00100004,1200000
00303445,2,00100005,1110000
00303446,2,00100006,1110000
00303447,2,00100007,1200000
00303448,2,00100008,1020000
00303449,2,00100009,1110000
00303450,2,00100010,1110000
00303451,2,00100011,1200000
00303452,2,00100012,1200000
00303453,2,00100013,1110000
00303454,2,00100014,1020000
00303455,2,00100015,1110000
00303456,2,00100016,1020000
00303457,2,00100017,1110000
00303458,2,00100018,1200000
00303459,2,00100019,1110000
00303460,2,00100020,1020000
00303461,2,00100021,1200000
00303462,2,00100022,1110000
00303463,2,00100023,1200000
00303464,2,00100024,1020000
00303465,2,00100025,1200000
00303466,2,00100026,1110000
00303467,2,00100027,1110000
00303468,2,00100028,1200000
00303469,2,00100029,1020000
00303470,2,00100030,1200000
00303471,2,00100031,1020000
00303472,2,00100032,1200000
00303473,2,00100033,1110000
00303474,2,00100034,930000
00303475,2,00100035,1200000
00303476,2,00100036,1110000
00303477,2,00100037,1200000
00303478,2,00100038,1020000
00303479,2,00100039,1110000
00303480,2,00100040,1200000
00303481,2,00100041,930000
00303482,2,00100042,1020000
00303483,2,00100043,1020000
00303484,2,00100044,1020000
00303485,2,00100045,1200000
00303486,2,00100046,1020000
00303487,2,00100047,1110000
00303488,2,00100048,1200000
00303489,2,00100049,1110000
00303490,2,00100050,930000
00303491,2,00100051,1200000
00303492,2,00100052,1200000
00303493,2,00100053,1110000
00303494,2,00100054,1020000
00303495,2,00100055,1200000
00303496,2,00100056,1110000
00303497,2,00100057,1200000
00303498,2,00100058,1110000
00303499,2,00100059,1200000
00303500,2,00100060,1200000
00303501,2,00100061,1110000
00303502,2,00100062,1200000
00303503,2,00100063,1200000
00303504,2,00100064,930000
00303505,2,00100065,1200000
00303506,2,00100066,1110000
00303507,2,00100067,1200000
00303508,2,00100068,1200000
00303509,2,00100069,1110000
